"","iso3c","species_name","prod_method","quantity","distance","ef","emissions_nautical_mile","transport_emissions","rep"
"2207","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,10.24303610106,1580569.76248417,853.507671741453,89
"2208","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,10.24303610106,52011327.3531862,28086.1167707206,89
"2209","IND","Giant Tiger Prawn","Wild",448.50117,5419,10.24303610106,49789920.2169943,26886.5569171769,89
"2210","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,10.24303610106,5069031.39007155,2737.27695063864,89
"2211","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,10.24303610106,73387390.0284736,39629.1906153758,89
"2212","JPY","Kuruma Prawn","Farmed",86.42838,4915,10.24303610106,8702391.03215697,4699.29115736476,89
"2213","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,10.24303610106,28239059.467713,15249.092112565,89
"2214","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,10.24303610106,615736.444787956,332.497680185496,89
"2215","PNG","Banana Prawn","Wild",19.83527,856,10.24303610106,347832.838003474,187.829732521876,89
"2216","PNG","Giant Tiger Prawn","Wild",24.10937,856,10.24303610106,422783.788149887,228.303245600939,89
"2217","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,10.24303610106,21651574.8811938,11691.8504358447,89
"2218","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,10.24303610106,39956499.7139729,21576.5098455454,89
"2219","THA","Banana Prawn","Wild",8781.70757,3756,10.24303610106,675714523.685485,364885.842790162,89
"2220","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,10.24303610106,135458282.486862,73147.4725429052,89
"2221","THA","Giant Tiger Prawn","Wild",3418.23457,3756,10.24303610106,263018407.969238,142029.940303389,89
"2222","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,10.24303610106,45270234.0660742,24445.9263956801,89
"2223","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,10.24303610106,1652995651.84726,892617.651997518,89
"2224","THA","Western King Prawn","Wild",54.08972,3756,10.24303610106,4161970.67537757,2247.46416470389,89
"2225","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,10.24303610106,15958445.0551085,8617.56032975861,89
"2226","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,15.9967212800402,8033108.80372704,4337.8787540126,90
"2227","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,15.9967212800402,40435908.743021,21835.3907212314,90
"2228","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,15.9967212800402,1882638509.25131,1016624.79499571,90
"2229","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,15.9967212800402,14467874.7410819,7812.65236018425,90
"2230","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,15.9967212800402,18886066.320507,10198.4758130738,90
"2231","IDN","Banana Prawn","Wild",3115.6875,1280,15.9967212800402,127592408.405006,68899.900538703,90
"2232","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,15.9967212800402,2468402.30813032,1332.93724639037,90
"2233","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,15.9967212800402,81226962.2858942,43862.5596343829,90
"2234","IND","Giant Tiger Prawn","Wild",448.50117,5419,15.9967212800402,77757753.5028189,41989.1868915222,90
"2235","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,15.9967212800402,7916391.34205122,4274.85132470766,90
"2236","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,15.9967212800402,114610317.895259,61889.5716634396,90
"2237","JPY","Kuruma Prawn","Farmed",86.42838,4915,15.9967212800402,13590670.0355113,7338.96181917611,90
"2238","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,15.9967212800402,44101412.8095028,23814.7629171315,90
"2239","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,15.9967212800402,961605.933246346,519.267203953027,90
"2240","PNG","Banana Prawn","Wild",19.83527,856,15.9967212800402,543216.377125836,293.336843647951,90
"2241","PNG","Giant Tiger Prawn","Wild",24.10937,856,15.9967212800402,660268.533082046,356.545007864305,90
"2242","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,15.9967212800402,33813627.6423487,18259.3589268683,90
"2243","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,15.9967212800402,62400735.7725008,33696.3973171504,90
"2244","THA","Banana Prawn","Wild",8781.70757,3756,15.9967212800402,1055274705.04114,569848.340722216,90
"2245","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,15.9967212800402,211547471.729699,114235.634734038,90
"2246","THA","Giant Tiger Prawn","Wild",3418.23457,3756,15.9967212800402,410760259.193894,221810.539964703,90
"2247","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,15.9967212800402,70699283.834627,38177.6132706986,90
"2248","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,15.9967212800402,2581511034.3097,1394015.95852724,90
"2249","THA","Western King Prawn","Wild",54.08972,3756,15.9967212800402,6499819.41026509,3509.90248154315,90
"2250","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,15.9967212800402,24922571.3051026,13458.1885047554,90
"2251","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,25.4865746844094,12798649.4163422,6911.2706848248,91
"2252","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,25.4865746844094,64424002.2733195,34788.9612275925,91
"2253","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,25.4865746844094,2999490091.1131,1619724.64920108,91
"2254","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,25.4865746844094,23050759.1935951,12447.4099645414,91
"2255","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,25.4865746844094,30089987.2758863,16248.5931289786,91
"2256","IDN","Banana Prawn","Wild",3115.6875,1280,25.4865746844094,203284997.534799,109773.898668792,91
"2257","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,25.4865746844094,3932750.8853848,2123.68547810779,91
"2258","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,25.4865746844094,129413834.525593,69883.47064382,91
"2259","IND","Giant Tiger Prawn","Wild",448.50117,5419,25.4865746844094,123886561.33018,66898.743118297,91
"2260","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,25.4865746844094,12612690.7907027,6810.85302697944,91
"2261","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,25.4865746844094,182601445.352811,98604.780490518,91
"2262","JPY","Kuruma Prawn","Farmed",86.42838,4915,25.4865746844094,21653163.8457323,11692.7084766955,91
"2263","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,25.4865746844094,70264020.4564805,37942.5710464995,91
"2264","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,25.4865746844094,1532066.54073757,827.315931998286,91
"2265","PNG","Banana Prawn","Wild",19.83527,856,25.4865746844094,865472.650491609,467.355231265469,91
"2266","PNG","Giant Tiger Prawn","Wild",24.10937,856,25.4865746844094,1051964.52357759,568.060842731899,91
"2267","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,25.4865746844094,53873136.3240558,29091.4936149901,91
"2268","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,25.4865746844094,99419186.2686465,53686.3605850691,91
"2269","THA","Banana Prawn","Wild",8781.70757,3756,25.4865746844094,1681303131.54594,907903.691034807,91
"2270","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,25.4865746844094,337045344.677245,182004.486125712,91
"2271","THA","Giant Tiger Prawn","Wild",3418.23457,3756,25.4865746844094,654438609.016399,353396.848868856,91
"2272","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,25.4865746844094,112640743.439955,60826.0014575758,91
"2273","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,25.4865746844094,4112959938.65036,2220998.3668712,91
"2274","THA","Western King Prawn","Wild",54.08972,3756,25.4865746844094,10355755.4035522,5592.1079179182,91
"2275","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,25.4865746844094,39707572.8066582,21442.0893155954,91
"2276","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,8.00625909040682,4020520.78411314,2171.0812234211,92
"2277","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,8.00625909040682,20237919.7765118,10928.4766793164,92
"2278","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,8.00625909040682,942248815.540115,508814.360391662,92
"2279","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,8.00625909040682,7241080.94633023,3910.18371101832,92
"2280","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,8.00625909040682,9452358.23726277,5104.2734481219,92
"2281","IDN","Banana Prawn","Wild",3115.6875,1280,8.00625909040682,63859203.5065393,34483.9698935312,92
"2282","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,8.00625909040682,1235419.93839127,667.126766731284,92
"2283","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,8.00625909040682,40653587.3072321,21952.9371459053,92
"2284","IND","Giant Tiger Prawn","Wild",448.50117,5419,8.00625909040682,38917269.9788385,21015.3257885728,92
"2285","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,8.00625909040682,3962104.42352322,2139.53638870254,92
"2286","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,8.00625909040682,57361748.2882731,30975.3440756675,92
"2287","JPY","Kuruma Prawn","Farmed",86.42838,4915,8.00625909040682,6802045.46992385,3673.10455375888,92
"2288","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,8.00625909040682,22072481.6682546,11919.1401008575,92
"2289","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,8.00625909040682,481277.763715799,259.889992406532,92
"2290","PNG","Banana Prawn","Wild",19.83527,856,8.00625909040682,271876.404000873,146.813258160472,92
"2291","PNG","Giant Tiger Prawn","Wild",24.10937,856,8.00625909040682,330460.276987736,178.448549573378,92
"2292","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,8.00625909040682,16923509.4462123,9138.69510095463,92
"2293","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,8.00625909040682,31231178.5196899,16864.8364006325,92
"2294","THA","Banana Prawn","Wild",8781.70757,3756,8.00625909040682,528158398.974791,285205.535446387,92
"2295","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,8.00625909040682,105878188.34487,57174.2217062297,92
"2296","THA","Giant Tiger Prawn","Wild",3418.23457,3756,8.00625909040682,205582944.253231,111014.789896745,92
"2297","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,8.00625909040682,35384549.9947856,19107.6569971842,92
"2298","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,8.00625909040682,1292030149.40419,697696.280678262,92
"2299","THA","Western King Prawn","Wild",54.08972,3756,8.00625909040682,3253119.01910607,1756.68427031728,92
"2300","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,8.00625909040682,12473591.2800306,6735.73929121652,92
"2301","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,13.4645328719169,6761514.16643272,3651.21764987367,93
"2302","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,13.4645328719169,34035138.3852372,18378.9747280281,93
"2303","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,13.4645328719169,1584627727.76942,855698.972995488,93
"2304","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,13.4645328719169,12177693.8928815,6575.95470215603,93
"2305","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,13.4645328719169,15896511.3126625,8584.11610883775,93
"2306","IDN","Banana Prawn","Wild",3115.6875,1280,13.4645328719169,107395268.511669,57993.4449963011,93
"2307","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,13.4645328719169,2077668.50700875,1121.94099378472,93
"2308","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,13.4645328719169,68369204.203677,36919.3702699856,93
"2309","IND","Giant Tiger Prawn","Wild",448.50117,5419,13.4645328719169,65449151.0951976,35342.5415914067,93
"2310","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,13.4645328719169,6663272.40351461,3598.16709789789,93
"2311","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,13.4645328719169,96468167.8043011,52092.8106143226,93
"2312","JPY","Kuruma Prawn","Farmed",86.42838,4915,13.4645328719169,11439345.6159572,6177.24663261691,93
"2313","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,13.4645328719169,37120414.3696898,20045.0237596325,93
"2314","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,13.4645328719169,809389.278675561,437.070210484803,93
"2315","PNG","Banana Prawn","Wild",19.83527,856,13.4645328719169,457228.36813445,246.903318792603,93
"2316","PNG","Giant Tiger Prawn","Wild",24.10937,856,13.4645328719169,555751.845165186,300.105996389201,93
"2317","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,13.4645328719169,28461126.0607034,15369.0080727798,93
"2318","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,13.4645328719169,52523060.4029455,28362.4526175906,93
"2319","THA","Banana Prawn","Wild",8781.70757,3756,13.4645328719169,888230825.941672,479644.646008503,93
"2320","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,13.4645328719169,178060731.146794,96152.7948192689,93
"2321","THA","Giant Tiger Prawn","Wild",3418.23457,3756,13.4645328719169,345739287.168438,186699.215070957,93
"2322","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,13.4645328719169,59507996.329228,32134.3180177831,93
"2323","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,13.4645328719169,2172872776.37632,1173351.29924321,93
"2324","THA","Western King Prawn","Wild",54.08972,3756,13.4645328719169,5470935.61105153,2954.30522996782,93
"2325","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,13.4645328719169,20977472.4905004,11327.8351448702,93
"2326","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,32.4454941364471,16293225.3444946,8798.34168602708,94
"2327","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,32.4454941364471,82014496.4118734,44287.8280624117,94
"2328","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,32.4454941364471,3818478527.17037,2061978.404672,94
"2329","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,32.4454941364471,29344597.3622318,15846.0825756052,94
"2330","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,32.4454941364471,38305834.2603703,20685.1505006,94
"2331","IDN","Banana Prawn","Wild",3115.6875,1280,32.4454941364471,258790452.511364,139746.844356136,94
"2332","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,32.4454941364471,5006559.23253252,2703.54198556756,94
"2333","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,32.4454941364471,164749318.46545,88964.6319713431,94
"2334","IND","Giant Tiger Prawn","Wild",448.50117,5419,32.4454941364471,157712864.47848,85164.9468183795,94
"2335","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,32.4454941364471,16056492.1007174,8670.50573438739,94
"2336","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,32.4454941364471,232459410.409731,125528.081621255,94
"2337","JPY","Kuruma Prawn","Farmed",86.42838,4915,32.4454941364471,27565399.0107191,14885.3154657883,94
"2338","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,32.4454941364471,89449088.0768886,48302.5075615198,94
"2339","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,32.4454941364471,1950385.90236903,1053.20838727927,94
"2340","PNG","Banana Prawn","Wild",19.83527,856,32.4454941364471,1101783.51365349,594.963097372887,94
"2341","PNG","Giant Tiger Prawn","Wild",24.10937,856,32.4454941364471,1339195.60412196,723.165626225857,94
"2342","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,32.4454941364471,68582795.0738085,37034.7093398566,94
"2343","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,32.4454941364471,126564854.833275,68345.0216099687,94
"2344","THA","Banana Prawn","Wild",8781.70757,3756,32.4454941364471,2140370433.12586,1155800.03388796,94
"2345","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,32.4454941364471,429073066.500844,231699.455910456,94
"2346","THA","Giant Tiger Prawn","Wild",3418.23457,3756,32.4454941364471,833128198.450893,449889.227163482,94
"2347","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,32.4454941364471,143396459.746383,77434.0882630469,94
"2348","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,32.4454941364471,5235973026.00863,2827425.43404466,94
"2349","THA","Western King Prawn","Wild",54.08972,3756,32.4454941364471,13183317.3105827,7118.99134771466,94
"2350","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,32.4454941364471,50549429.9106058,27296.6921517272,94
"2351","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,32.251892413618,16196003.94038,8745.84212780522,95
"2352","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,32.251892413618,81525117.2785022,44023.5633303912,95
"2353","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,32.251892413618,3795693729.43121,2049674.61389286,95
"2354","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,32.251892413618,29169498.63878,15751.5292649412,95
"2355","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,32.251892413618,38077263.9856806,20561.7225522675,95
"2356","IDN","Banana Prawn","Wild",3115.6875,1280,32.251892413618,257246254.193804,138912.977264654,95
"2357","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,32.251892413618,4976685.17702306,2687.40999559245,95
"2358","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,32.251892413618,163766262.027607,88433.781494908,95
"2359","IND","Giant Tiger Prawn","Wild",448.50117,5419,32.251892413618,156771794.44432,84656.7689999328,95
"2360","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,32.251892413618,15960683.2799234,8618.76897115866,95
"2361","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,32.251892413618,231072328.981602,124779.057650065,95
"2362","JPY","Kuruma Prawn","Farmed",86.42838,4915,32.251892413618,27400916.7341816,14796.4950364581,95
"2363","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,32.251892413618,88915346.8589448,48014.2873038302,95
"2364","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,32.251892413618,1938747.98219151,1046.92391038341,95
"2365","PNG","Banana Prawn","Wild",19.83527,856,32.251892413618,1095209.18978803,591.412962485538,95
"2366","PNG","Giant Tiger Prawn","Wild",24.10937,856,32.251892413618,1331204.64626899,718.850508985254,95
"2367","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,32.251892413618,68173562.6784909,36813.7238463851,95
"2368","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,32.251892413618,125809644.453607,67937.2080049475,95
"2369","THA","Banana Prawn","Wild",8781.70757,3756,32.251892413618,2127598878.41928,1148903.39434641,95
"2370","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,32.251892413618,426512794.663258,230316.909118159,95
"2371","THA","Giant Tiger Prawn","Wild",3418.23457,3756,32.251892413618,828156936.374278,447204.74564211,95
"2372","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,32.251892413618,142540815.460686,76972.0403487702,95
"2373","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,32.251892413618,5204730062.21653,2810554.23359693,95
"2374","THA","Western King Prawn","Wild",54.08972,3756,32.251892413618,13104652.6758819,7076.51244497623,95
"2375","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,32.251892413618,50247802.3047027,27133.8132445395,95
"2376","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,27.2332706863526,13675791.5997315,7384.92746385503,96
